year,pwsid,pwsname,eparegion,pwstype,populationservedcount,iswholesaler,primarysourcedummy,ownertypedummy,size_dummy,source_gw_sw,source_purchased,owner_dummy,married,single,divorced_widowed_separated,less_than_hs,hs_more,college_more,average_household_size,median_household_income,per_capita_income,median_year_structure_built,owner_occupied_housing_units,total_pop,median_age,population_over_15,population_over_18,population_over_25,pop_density,unemployment,housing_density
2014,FL4061127,CITY OF WESTON (INDIAN TRACE),Region 4,Community water system,52300,N,1,5,1,0,1,1,0.423012332443053,0.34612134371498,0.230866323841966,0.116420836639181,0.883579163360819,0.609980835434476,2.86,49358.306831954,26983.6383759663,1979.5,0.624519733593788,1882472,39.9,0.822790026822872,0.78585217919119,0.698948120408034,1556.039,0.124502635760591,673.876651765862
2015,FL4061127,CITY OF WESTON (INDIAN TRACE),Region 4,Community water system,52300,N,1,5,1,0,1,1,0.417010211898817,0.351357037977306,0.231632750123878,0.114293679488284,0.885706320511715,0.614268789459137,2.945,48219.8516924092,26294.1446394259,1979.75,0.614213548184048,1916073.5,39.95,0.824185750872786,0.788284077567742,0.700701264318103,1583.814,0.130351584744459,674.880549110976
2013,FL4061129,"POMPANO BEACH, CITY OF",Region 4,Community water system,79917,N,0,2,1,0,0,0,0.42901445298729,0.340885649452655,0.230099897560055,0.118547993790078,0.881452006209922,0.605692881409814,2.775,50496.7619714988,27673.1321125067,1979.25,0.634825919003527,1848870.5,39.85,0.821394302772958,0.783420280814637,0.697194976497966,1528.264,0.118653686776722,672.872754420747
2014,FL4061129,"POMPANO BEACH, CITY OF",Region 4,Community water system,79917,N,0,2,1,0,0,0,0.423012332443053,0.34612134371498,0.230866323841966,0.116420836639181,0.883579163360819,0.609980835434476,2.86,49358.306831954,26983.6383759663,1979.5,0.624519733593788,1882472,39.9,0.822790026822872,0.78585217919119,0.698948120408034,1556.039,0.124502635760591,673.876651765862
2015,FL4061129,"POMPANO BEACH, CITY OF",Region 4,Community water system,79917,N,0,2,1,0,0,0,0.417010211898817,0.351357037977306,0.231632750123878,0.114293679488284,0.885706320511715,0.614268789459137,2.945,48219.8516924092,26294.1446394259,1979.75,0.614213548184048,1916073.5,39.95,0.824185750872786,0.788284077567742,0.700701264318103,1583.814,0.130351584744459,674.880549110976
2013,FL4061410,"SUNRISE #1, CITY OF (SPRINGTREE)",Region 4,Community water system,79550,N,0,2,1,0,0,0,0.42901445298729,0.340885649452655,0.230099897560055,0.118547993790078,0.881452006209922,0.605692881409814,2.775,50496.7619714988,27673.1321125067,1979.25,0.634825919003527,1848870.5,39.85,0.821394302772958,0.783420280814637,0.697194976497966,1528.264,0.118653686776722,672.872754420747
2014,FL4061410,"SUNRISE #1, CITY OF (SPRINGTREE)",Region 4,Community water system,79550,N,0,2,1,0,0,0,0.423012332443053,0.34612134371498,0.230866323841966,0.116420836639181,0.883579163360819,0.609980835434476,2.86,49358.306831954,26983.6383759663,1979.5,0.624519733593788,1882472,39.9,0.822790026822872,0.78585217919119,0.698948120408034,1556.039,0.124502635760591,673.876651765862
2015,FL4061410,"SUNRISE #1, CITY OF (SPRINGTREE)",Region 4,Community water system,79550,N,0,2,1,0,0,0,0.417010211898817,0.351357037977306,0.231632750123878,0.114293679488284,0.885706320511715,0.614268789459137,2.945,48219.8516924092,26294.1446394259,1979.75,0.614213548184048,1916073.5,39.95,0.824185750872786,0.788284077567742,0.700701264318103,1583.814,0.130351584744459,674.880549110976
2013,FL4061429,"TAMARAC (WEST), CITY OF",Region 4,Community water system,60138,N,0,2,1,0,0,0,0.42901445298729,0.340885649452655,0.230099897560055,0.118547993790078,0.881452006209922,0.605692881409814,2.775,50496.7619714988,27673.1321125067,1979.25,0.634825919003527,1848870.5,39.85,0.821394302772958,0.783420280814637,0.697194976497966,1528.264,0.118653686776722,672.872754420747
2014,FL4061429,"TAMARAC (WEST), CITY OF",Region 4,Community water system,60138,N,0,2,1,0,0,0,0.423012332443053,0.34612134371498,0.230866323841966,0.116420836639181,0.883579163360819,0.609980835434476,2.86,49358.306831954,26983.6383759663,1979.5,0.624519733593788,1882472,39.9,0.822790026822872,0.78585217919119,0.698948120408034,1556.039,0.124502635760591,673.876651765862
2015,FL4061429,"TAMARAC (WEST), CITY OF",Region 4,Community water system,60138,N,0,2,1,0,0,0,0.417010211898817,0.351357037977306,0.231632750123878,0.114293679488284,0.885706320511715,0.614268789459137,2.945,48219.8516924092,26294.1446394259,1979.75,0.614213548184048,1916073.5,39.95,0.824185750872786,0.788284077567742,0.700701264318103,1583.814,0.130351584744459,674.880549110976
2013,FL4061574,"WILTON MANORS, CITY OF",Region 4,Community water system,11700,N,1,2,1,0,1,0,0.42901445298729,0.340885649452655,0.230099897560055,0.118547993790078,0.881452006209922,0.605692881409814,2.775,50496.7619714988,27673.1321125067,1979.25,0.634825919003527,1848870.5,39.85,0.821394302772958,0.783420280814637,0.697194976497966,1528.264,0.118653686776722,672.872754420747
2014,FL4061574,"WILTON MANORS, CITY OF",Region 4,Community water system,11700,N,1,2,1,0,1,0,0.423012332443053,0.34612134371498,0.230866323841966,0.116420836639181,0.883579163360819,0.609980835434476,2.86,49358.306831954,26983.6383759663,1979.5,0.624519733593788,1882472,39.9,0.822790026822872,0.78585217919119,0.698948120408034,1556.039,0.124502635760591,673.876651765862
2015,FL4061574,"WILTON MANORS, CITY OF",Region 4,Community water system,11700,N,1,2,1,0,1,0,0.417010211898817,0.351357037977306,0.231632750123878,0.114293679488284,0.885706320511715,0.614268789459137,2.945,48219.8516924092,26294.1446394259,1979.75,0.614213548184048,1916073.5,39.95,0.824185750872786,0.788284077567742,0.700701264318103,1583.814,0.130351584744459,674.880549110976
2013,FL4061584,"COCONUT CREEK, CITY OF",Region 4,Community water system,54000,N,1,2,1,0,1,0,0.42901445298729,0.340885649452655,0.230099897560055,0.118547993790078,0.881452006209922,0.605692881409814,2.775,50496.7619714988,27673.1321125067,1979.25,0.634825919003527,1848870.5,39.85,0.821394302772958,0.783420280814637,0.697194976497966,1528.264,0.118653686776722,672.872754420747
2014,FL4061584,"COCONUT CREEK, CITY OF",Region 4,Community water system,54000,N,1,2,1,0,1,0,0.423012332443053,0.34612134371498,0.230866323841966,0.116420836639181,0.883579163360819,0.609980835434476,2.86,49358.306831954,26983.6383759663,1979.5,0.624519733593788,1882472,39.9,0.822790026822872,0.78585217919119,0.698948120408034,1556.039,0.124502635760591,673.876651765862
2015,FL4061584,"COCONUT CREEK, CITY OF",Region 4,Community water system,54000,N,1,2,1,0,1,0,0.417010211898817,0.351357037977306,0.231632750123878,0.114293679488284,0.885706320511715,0.614268789459137,2.945,48219.8516924092,26294.1446394259,1979.75,0.614213548184048,1916073.5,39.95,0.824185750872786,0.788284077567742,0.700701264318103,1583.814,0.130351584744459,674.880549110976
2014,FL4061408,SUNRISE #3 (SAWGRASS),Region 4,Community water system,72400,N,0,2,1,0,0,0,0.423012332443053,0.34612134371498,0.230866323841966,0.116420836639181,0.883579163360819,0.609980835434476,2.86,49358.306831954,26983.6383759663,1979.5,0.624519733593788,1882472,39.9,0.822790026822872,0.78585217919119,0.698948120408034,1556.039,0.124502635760591,673.876651765862
2015,FL4061408,SUNRISE #3 (SAWGRASS),Region 4,Community water system,72400,N,0,2,1,0,0,0,0.417010211898817,0.351357037977306,0.231632750123878,0.114293679488284,0.885706320511715,0.614268789459137,2.945,48219.8516924092,26294.1446394259,1979.75,0.614213548184048,1916073.5,39.95,0.824185750872786,0.788284077567742,0.700701264318103,1583.814,0.130351584744459,674.880549110976
2013,FL4130604,"HIALEAH, CITY OF",Region 4,Community water system,229900,N,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,FL4064390,NORTH SPRINGS IMPROVEMENT DISTRICT,Region 4,Community water system,37371,N,0,5,1,0,0,1,0.42901445298729,0.340885649452655,0.230099897560055,0.118547993790078,0.881452006209922,0.605692881409814,2.775,50496.7619714988,27673.1321125067,1979.25,0.634825919003527,1848870.5,39.85,0.821394302772958,0.783420280814637,0.697194976497966,1528.264,0.118653686776722,672.872754420747
2014,FL4064390,NORTH SPRINGS IMPROVEMENT DISTRICT,Region 4,Community water system,37371,N,0,5,1,0,0,1,0.423012332443053,0.34612134371498,0.230866323841966,0.116420836639181,0.883579163360819,0.609980835434476,2.86,49358.306831954,26983.6383759663,1979.5,0.624519733593788,1882472,39.9,0.822790026822872,0.78585217919119,0.698948120408034,1556.039,0.124502635760591,673.876651765862
2015,FL4064390,NORTH SPRINGS IMPROVEMENT DISTRICT,Region 4,Community water system,37371,N,0,5,1,0,0,1,0.417010211898817,0.351357037977306,0.231632750123878,0.114293679488284,0.885706320511715,0.614268789459137,2.945,48219.8516924092,26294.1446394259,1979.75,0.614213548184048,1916073.5,39.95,0.824185750872786,0.788284077567742,0.700701264318103,1583.814,0.130351584744459,674.880549110976
2013,FL4130255,FLORIDA CITY,Region 4,Community water system,11977,N,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,FL4130255,FLORIDA CITY,Region 4,Community water system,11977,N,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,FL4130255,FLORIDA CITY,Region 4,Community water system,11977,N,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,FL4130604,"HIALEAH, CITY OF",Region 4,Community water system,229900,N,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,FL4130645,"HOMESTEAD, CITY OF",Region 4,Community water system,39000,N,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,FL4130645,"HOMESTEAD, CITY OF",Region 4,Community water system,39000,N,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,FL4130604,"HIALEAH, CITY OF",Region 4,Community water system,229900,N,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,FL4130645,"HOMESTEAD, CITY OF",Region 4,Community water system,39000,N,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,FL4130977,"NORTH MIAMI, CITY OF",Region 4,Community water system,80000,N,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,FL4130871,MDWASA - MAIN SYSTEM,Region 4,Community water system,2300000,N,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,FL4130871,MDWASA - MAIN SYSTEM,Region 4,Community water system,2300000,N,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,FL4130871,MDWASA - MAIN SYSTEM,Region 4,Community water system,2300000,N,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,FL4130901,"MIAMI BEACH, CITY OF",Region 4,Community water system,95000,N,1,2,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,FL4130901,"MIAMI BEACH, CITY OF",Region 4,Community water system,95000,N,1,2,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,FL4130901,"MIAMI BEACH, CITY OF",Region 4,Community water system,95000,N,1,2,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,FL4130977,"NORTH MIAMI, CITY OF",Region 4,Community water system,80000,N,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,FL4131001,"OPA LOCKA, CITY OF",Region 4,Community water system,15700,N,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,FL4131001,"OPA LOCKA, CITY OF",Region 4,Community water system,15700,N,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,FL4131001,"OPA LOCKA, CITY OF",Region 4,Community water system,15700,N,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,FL4131202,MDWASA/REX UTILITIES,Region 4,Community water system,45200,N,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,FL4131202,MDWASA/REX UTILITIES,Region 4,Community water system,45200,N,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,FL4131202,MDWASA/REX UTILITIES,Region 4,Community water system,45200,N,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,FL4130977,"NORTH MIAMI, CITY OF",Region 4,Community water system,80000,N,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,FL4131558,"WEST MIAMI, CITY OF",Region 4,Community water system,7000,N,1,2,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,FL4131558,"WEST MIAMI, CITY OF",Region 4,Community water system,7000,N,1,2,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,FL4131558,"WEST MIAMI, CITY OF",Region 4,Community water system,7000,N,1,2,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,FL4131618,NORTH MIAMI BEACH,Region 4,Community water system,170000,N,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,FL4134357,FKAA J. ROBERT DEAN  W.T.P.,Region 4,Community water system,73090,N,0,6,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,FL4134357,FKAA J. ROBERT DEAN  W.T.P.,Region 4,Community water system,73090,N,0,6,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,FL4134357,FKAA J. ROBERT DEAN  W.T.P.,Region 4,Community water system,73090,N,0,6,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,FL4134365,HIALEAH GARDENS,Region 4,Community water system,22600,N,1,2,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,FL4131618,NORTH MIAMI BEACH,Region 4,Community water system,170000,N,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,FL4131618,NORTH MIAMI BEACH,Region 4,Community water system,170000,N,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,FL4134365,HIALEAH GARDENS,Region 4,Community water system,22600,N,1,2,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,FL4134365,HIALEAH GARDENS,Region 4,Community water system,22600,N,1,2,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,FL4430624,SOUTH MARTIN REGIONAL UTILITIES,Region 4,Community water system,27000,N,0,2,1,0,0,0,0.514744958021242,0.244119576951697,0.241135465027062,0.109139458290062,0.890860541709938,0.632068258435564,2.485,50246.2475297939,34310.3156044037,1985.25,0.756644724344292,151328,50.9,0.862536239811806,0.830001415789681,0.764638899319243,278.4508,0.114986775246446,144.962663058272
2013,FL4430259,"STUART, CITY OF - WATER PLANT",Region 4,Community water system,19000,N,0,2,1,0,0,0,0.514744958021242,0.244119576951697,0.241135465027062,0.109139458290062,0.890860541709938,0.632068258435564,2.485,50246.2475297939,34310.3156044037,1985.25,0.756644724344292,151328,50.9,0.862536239811806,0.830001415789681,0.764638899319243,278.4508,0.114986775246446,144.962663058272
2014,FL4430259,"STUART, CITY OF - WATER PLANT",Region 4,Community water system,19000,N,0,2,1,0,0,0,0.509545801477342,0.247675642435236,0.242778556087422,0.108067652057329,0.891932347942671,0.637968783521452,2.57,48728.1248286133,33395.8698248185,1985.5,0.752225464996863,152998,51.3,0.864209712514604,0.831988291761912,0.766091066221909,281.5237,0.119089893038099,145.361953475057
2015,FL4430259,"STUART, CITY OF - WATER PLANT",Region 4,Community water system,19000,N,0,2,1,0,0,0,0.504346644933442,0.251231707918776,0.244421647147782,0.106995845824597,0.893004154175403,0.64386930860734,2.655,47210.0021274326,32481.4240452334,1985.75,0.747806205649434,154668,51.7,0.865883185217402,0.833975167734143,0.767543233124575,284.5966,0.123193010829752,145.761243891841
2014,FL4430624,SOUTH MARTIN REGIONAL UTILITIES,Region 4,Community water system,27000,N,0,2,1,0,0,0,0.509545801477342,0.247675642435236,0.242778556087422,0.108067652057329,0.891932347942671,0.637968783521452,2.57,48728.1248286133,33395.8698248185,1985.5,0.752225464996863,152998,51.3,0.864209712514604,0.831988291761912,0.766091066221909,281.5237,0.119089893038099,145.361953475057
2015,FL4430624,SOUTH MARTIN REGIONAL UTILITIES,Region 4,Community water system,27000,N,0,2,1,0,0,0,0.504346644933442,0.251231707918776,0.244421647147782,0.106995845824597,0.893004154175403,0.64386930860734,2.655,47210.0021274326,32481.4240452334,1985.75,0.747806205649434,154668,51.7,0.865883185217402,0.833975167734143,0.767543233124575,284.5966,0.123193010829752,145.761243891841
2013,FL4431891,MARTIN CO UTILITIES,Region 4,Community water system,90180,N,0,2,1,0,0,0,0.514744958021242,0.244119576951697,0.241135465027062,0.109139458290062,0.890860541709938,0.632068258435564,2.485,50246.2475297939,34310.3156044037,1985.25,0.756644724344292,151328,50.9,0.862536239811806,0.830001415789681,0.764638899319243,278.4508,0.114986775246446,144.962663058272
2014,FL4431891,MARTIN CO UTILITIES,Region 4,Community water system,90180,N,0,2,1,0,0,0,0.509545801477342,0.247675642435236,0.242778556087422,0.108067652057329,0.891932347942671,0.637968783521452,2.57,48728.1248286133,33395.8698248185,1985.5,0.752225464996863,152998,51.3,0.864209712514604,0.831988291761912,0.766091066221909,281.5237,0.119089893038099,145.361953475057
2015,FL4431891,MARTIN CO UTILITIES,Region 4,Community water system,90180,N,0,2,1,0,0,0,0.504346644933442,0.251231707918776,0.244421647147782,0.106995845824597,0.893004154175403,0.64386930860734,2.655,47210.0021274326,32481.4240452334,1985.75,0.747806205649434,154668,51.7,0.865883185217402,0.833975167734143,0.767543233124575,284.5966,0.123193010829752,145.761243891841
2013,FL4470257,OKEECHOBEE UTILITY AUTHORITY,Region 4,Community water system,20000,N,4,2,1,1,0,0,0.45268877449885,0.318497510567784,0.228813714933367,0.320538322127282,0.679461677872718,0.333372482722259,2.815,33996.9679103269,17292.1166093398,1985.75,0.720306359452318,39099,40.1,0.812750431472408,0.771367897742107,0.681966174306654,50.85004,0.14669698556774,23.7323561563042
2014,FL4470257,OKEECHOBEE UTILITY AUTHORITY,Region 4,Community water system,20000,N,4,2,1,1,0,0,0.444677696236195,0.322938443960667,0.232383859803139,0.327755045812559,0.672244954187441,0.327693993570805,2.86,32461.8100349685,16475.7643799733,1986.5,0.718747888813061,38800,40.6,0.815282070112692,0.775031851121556,0.686207591011398,50.46118,0.153487199155679,23.6192086889642
