pwsid,pwsname,size,facilitywatertype,collectiondate,sampleid,contaminant,mrl,methodid,analyticalresultssign,analyticalresultvalue,sampleeventcode,monitoringrequirement,region,state
FL4060163,Broward Co. Water & Wastewater 2A,L,GW,1/26/2015,201501270249AM,PFOA,0.02,EPA 537,<,,SE2,AM,4,FL
FL4060163,Broward Co. Water & Wastewater 2A,L,GW,1/26/2015,201501270249AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091598,chlorate,20.0,EPA 300.1,=,620,SE1,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091602,molybdenum,1.0,EPA 200.8,<,,SE1,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091641,molybdenum,1.0,EPA 200.8,<,,SE1,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847604-13628,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847602-13628,strontium,0.3,EPA 200.8,=,119.5730,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847602-13628,vanadium,0.2,EPA 200.8,=,0.2630,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847606-13628,vanadium,0.2,EPA 200.8,=,0.2840,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091645,molybdenum,1.0,EPA 200.8,<,,SE1,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847604-13628,molybdenum,1.0,EPA 200.8,=,3.2560,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091645,strontium,0.3,EPA 200.8,=,110,SE1,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847604-13628,strontium,0.3,EPA 200.8,=,143.6650,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847604-13619,chlorate,20.0,EPA 300.1,=,433.7590,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847602-13619,chlorate,20.0,EPA 300.1,=,245.34,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847606-13619,chlorate,20.0,EPA 300.1,=,242.7380,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847606-13628,molybdenum,1.0,EPA 200.8,<,,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847606-13628,strontium,0.3,EPA 200.8,=,120.5740,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091615,chlorate,20.0,EPA 300.1,=,490,SE1,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847602-13628,molybdenum,1.0,EPA 200.8,<,,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091649,vanadium,0.2,EPA 200.8,=,0.20,SE1,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847600-13643,PFOS,0.04,EPA 537,<,,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847600-13643,PFOA,0.02,EPA 537,<,,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847600-13653,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847600-13598,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091641,vanadium,0.2,EPA 200.8,=,0.30,SE1,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091649,strontium,0.3,EPA 200.8,=,110,SE1,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091647,chlorate,20.0,EPA 300.1,=,620,SE1,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091645,vanadium,0.2,EPA 200.8,=,0.20,SE1,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091641,strontium,0.3,EPA 200.8,=,110,SE1,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091651,chlorate,20.0,EPA 300.1,=,620,SE1,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091649,molybdenum,1.0,EPA 200.8,<,,SE1,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847596-13619,chlorate,20.0,EPA 300.1,=,219.5810,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847596-13628,strontium,0.3,EPA 200.8,=,120.3750,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847596-13628,molybdenum,1.0,EPA 200.8,<,,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847596-13628,vanadium,0.2,EPA 200.8,=,0.2310,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091639,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847596-13643,PFOS,0.04,EPA 537,<,,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847596-13643,PFOA,0.02,EPA 537,<,,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847596-13653,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847596-13604,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE2,SS,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847596-13604,testosterone,0.0001,EPA 539,<,,SE2,SS,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091631,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091635,testosterone,0.0001,EPA 539,<,,SE1,SS,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091619,strontium,0.3,EPA 200.8,=,110,SE1,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091630,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091637,strontium,0.3,EPA 200.8,=,100,SE1,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091633,chlorate,20.0,EPA 300.1,=,620,SE1,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091631,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091637,molybdenum,1.0,EPA 200.8,<,,SE1,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091637,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091635,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE1,SS,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847598-13628,strontium,0.3,EPA 200.8,=,139.5150,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,8/25/2014,3091621,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847598-13643,PFOS,0.04,EPA 537,<,,SE2,AM,4,FL
FL3590571,Seminole County - Southeast,L,GW,3/10/2015,847598-13628,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322001AAM,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322001AAM,chlorate,20.0,EPA 300.1,=,349,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322001AAM,strontium,0.3,EPA 200.8,=,189,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322001AAM,molybdenum,1.0,EPA 200.8,=,4.60,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322001AAM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322001AAM,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828001AM,strontium,0.3,EPA 200.8,=,168,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828001AM,PFOS,0.04,EPA 537,<,,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828001AM,PFOA,0.02,EPA 537,<,,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828005AM,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828005AM,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828005AM,strontium,0.3,EPA 200.8,=,196,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828005AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,14030267-003,chlorate,20.0,EPA 300.1,=,172,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322001AAM,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322001AAM,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828005AM,molybdenum,1.0,EPA 200.8,<,,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828003AM,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322003AAM,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828003AM,PFOA,0.02,EPA 537,<,,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828003AM,PFOS,0.04,EPA 537,<,,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828003AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322003AAM,strontium,0.3,EPA 200.8,=,206,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828003AM,molybdenum,1.0,EPA 200.8,=,1.80,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828003AM,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,14030267-002,chlorate,20.0,EPA 300.1,=,151,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828003AM,strontium,0.3,EPA 200.8,=,200,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828001AM,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828001AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828001AM,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828001AM,molybdenum,1.0,EPA 200.8,=,4,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,14030267-001,chlorate,20.0,EPA 300.1,=,88,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322003AAM,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322003AAM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322003AAM,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322003AAM,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322003AAM,chlorate,20.0,EPA 300.1,=,341,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322003AAM,molybdenum,1.0,EPA 200.8,=,1.80,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322009AM,molybdenum,1.0,EPA 200.8,=,1,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322009AM,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322007AM,chlorate,20.0,EPA 300.1,=,361,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/18/2014,35126976001AM,strontium,0.3,EPA 200.8,=,200,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322009AM,strontium,0.3,EPA 200.8,=,203,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/18/2014,35126976001AM,molybdenum,1.0,EPA 200.8,=,1.90,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322009AM,chlorate,20.0,EPA 300.1,=,362,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/18/2014,35126976001AM,chlorate,20.0,EPA 300.1,=,189,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828007AM,strontium,0.3,EPA 200.8,=,204,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/18/2014,35126976001AM,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828007AM,molybdenum,1.0,EPA 200.8,=,2.10,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828007AM,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828005AM,PFOA,0.02,EPA 537,<,,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322011AM,strontium,0.3,EPA 200.8,=,215,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322011AM,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322007AM,strontium,0.3,EPA 200.8,=,208,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322011AM,chlorate,20.0,EPA 300.1,=,343,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322007AM,molybdenum,1.0,EPA 200.8,=,1.40,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322007AM,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322011AM,molybdenum,1.0,EPA 200.8,=,1.90,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322005AM,chlorate,20.0,EPA 300.1,=,361,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322005AM,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322005AM,molybdenum,1.0,EPA 200.8,=,1,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322005AM,strontium,0.3,EPA 200.8,=,194,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828005AM,PFOS,0.04,EPA 537,<,,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828009AM,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828009AM,molybdenum,1.0,EPA 200.8,=,1,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,14030267-005,chlorate,20.0,EPA 300.1,=,142,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,14030267-004,chlorate,20.0,EPA 300.1,=,137,SE2,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322005AM,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322005AM,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322005AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,8/13/2013,35104322005AM,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL3481482,City of Winter Park,L,GW,2/10/2014,35125828009AM,strontium,0.3,EPA 200.8,=,198,SE2,AM,4,FL
FL3484119,Orange County Utilities Dept. - South,L,GW,2/25/2015,150232903,chlorate,20.0,EPA 300.1,=,140,SE2,AM,4,FL
FL3484119,Orange County Utilities Dept. - South,L,GW,2/25/2015,150232903,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL3484119,Orange County Utilities Dept. - South,L,GW,2/25/2015,150232903,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL3484119,Orange County Utilities Dept. - South,L,GW,2/25/2015,150232903,molybdenum,1.0,EPA 200.8,<,,SE2,AM,4,FL
FL3484119,Orange County Utilities Dept. - South,L,GW,2/25/2015,150232903,PFOA,0.02,EPA 537,<,,SE2,AM,4,FL
FL3484119,Orange County Utilities Dept. - South,L,GW,8/27/2014,140832503,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,4,FL
FL3484119,Orange County Utilities Dept. - South,L,GW,8/27/2014,140832503,chlorate,20.0,EPA 300.1,=,584,SE1,AM,4,FL
FL3484119,Orange County Utilities Dept. - South,L,GW,10/17/2014,141025701,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL3484119,Orange County Utilities Dept. - South,L,GW,8/28/2014,140833702,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,4,FL
FL3484119,Orange County Utilities Dept. - South,L,GW,2/26/2015,150234202,molybdenum,1.0,EPA 200.8,=,12.15,SE2,AM,4,FL
FL3484119,Orange County Utilities Dept. - South,L,GW,2/26/2015,150234202,vanadium,0.2,EPA 200.8,=,0.4210,SE2,AM,4,FL
FL3484119,Orange County Utilities Dept. - South,L,GW,2/26/2015,150234202,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL3484119,Orange County Utilities Dept. - South,L,GW,2/25/2015,150232901,strontium,0.3,EPA 200.8,=,116.60,SE2,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152053003AM,chlorate,20.0,EPA 300.1,=,204,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536003AM,PFOA,0.02,EPA 537,<,,SE2,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536003AM,PFOS,0.04,EPA 537,<,,SE2,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152053003AM,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152053003AM,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152053003SS,testosterone,0.0001,EPA 539,<,,SE1,SS,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152053003SS,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE1,SS,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536003AM,strontium,0.3,EPA 200.8,=,342,SE2,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152052005AM,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152053005AM,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536003AM,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536003AM,vanadium,0.2,EPA 200.8,=,6.30,SE2,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536003AM,chlorate,20.0,EPA 300.1,=,105,SE2,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536003AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536003SS,testosterone,0.0001,EPA 539,<,,SE2,SS,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536003SS,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE2,SS,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536003AM,molybdenum,1.0,EPA 200.8,=,27.60,SE2,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152052005AM,molybdenum,1.0,EPA 200.8,<,,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536009AM,strontium,0.3,EPA 200.8,=,195,SE2,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152052003AM,chlorate,20.0,EPA 300.1,=,541,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152052001AM,chlorate,20.0,EPA 300.1,=,225,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152052001AM,strontium,0.3,EPA 200.8,=,323,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152052001AM,molybdenum,1.0,EPA 200.8,=,26.50,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536009AM,chlorate,20.0,EPA 300.1,=,235,SE2,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152052001AM,vanadium,0.2,EPA 200.8,=,6.40,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152052003AM,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152052003AM,molybdenum,1.0,EPA 200.8,<,,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152052005AM,chlorate,20.0,EPA 300.1,=,507,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152052005AM,strontium,0.3,EPA 200.8,=,180,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152053005SS,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE1,SS,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152053003AM,molybdenum,1.0,EPA 200.8,=,27.90,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152053003AM,vanadium,0.2,EPA 200.8,=,6.80,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152053003AM,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152053003AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536011AM,strontium,0.3,EPA 200.8,=,189,SE2,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536009AM,molybdenum,1.0,EPA 200.8,<,,SE2,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536007AM,chlorate,20.0,EPA 300.1,=,96.40,SE2,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536009AM,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536007AM,strontium,0.3,EPA 200.8,=,323,SE2,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152052003AM,strontium,0.3,EPA 200.8,=,183,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536011AM,chlorate,20.0,EPA 300.1,=,261,SE2,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536011AM,molybdenum,1.0,EPA 200.8,<,,SE2,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536011AM,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536007AM,molybdenum,1.0,EPA 200.8,=,26.60,SE2,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536007AM,vanadium,0.2,EPA 200.8,=,6.10,SE2,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152053003AM,strontium,0.3,EPA 200.8,=,319,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152053001SS,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE1,SS,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536001AM,chlorate,20.0,EPA 300.1,=,275,SE2,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152053001AM,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152053001AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152053001AM,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536001AM,strontium,0.3,EPA 200.8,=,196,SE2,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152053001AM,chlorate,20.0,EPA 300.1,=,541,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152053001SS,testosterone,0.0001,EPA 539,<,,SE1,SS,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152053001AM,molybdenum,1.0,EPA 200.8,<,,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,8/25/2014,35152053001AM,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,4,FL
FL3494429,TOHO Water Authority - Poinciana System,L,GW,2/12/2015,35175536001AM,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
